PM10,PM25,SO2,NO2,O3,CO,Humidity,Temperature,WindDirection,WindSpeed,Evaporation,GlobalRadiation,SolarRadiation,DateTemp,Date,Day,Month,Year,Hour,Location,LocationInNum,Usage,MaxDemand,Bill
0,0,0,0.0326,0.0016,0,72,29.014,116.322,0.158,5.5,25.23,,1/8/2017,1/8/2017 0:00,1,8,2017,0000,PJ,2,8685.08871,17738,3721.576949
0,0,0,0,0.0006,1.795,72.933,28.7,353.052,1.017,5.5,25.23,,1/8/2017,1/8/2017 1:00,1,8,2017,0100,PJ,2,8685.08871,17738,3721.576949
46.46,32.654,0,0.0295,0,1.592,74,28.2,35.622,0.267,5.5,25.23,,1/8/2017,1/8/2017 2:00,1,8,2017,0200,PJ,2,8685.08871,17738,3721.576949
41.206,29.058,0,0.0256,0.0003,1.522,75.733,27.86,212.122,0.861,5.5,25.23,,1/8/2017,1/8/2017 3:00,1,8,2017,0300,PJ,2,8685.08871,17738,3721.576949
28.121,19.776,0,0.0091,0.0113,0.717,81.4,26.447,210.207,1.773,5.5,25.23,,1/8/2017,1/8/2017 4:00,1,8,2017,0400,PJ,2,8685.08871,17738,3721.576949
19.213,14.263,0,0.0076,0.0124,0.649,83,25.713,276.46,0.588,5.5,25.23,,1/8/2017,1/8/2017 5:00,1,8,2017,0500,PJ,2,8685.08871,17738,3721.576949
10.71,6.889,0,0.0131,0.0073,0.727,82.533,25.94,62.809,1.024,5.5,25.23,,1/8/2017,1/8/2017 6:00,1,8,2017,0600,PJ,2,8685.08871,17738,3721.576949
22.393,17.068,0,0.0178,0.0023,1.332,81.733,26.307,50.513,0.857,5.5,25.23,,1/8/2017,1/8/2017 7:00,1,8,2017,0700,PJ,2,8685.08871,17738,3721.576949
33.86,26.267,0,0.0214,0.0011,2.153,76.571,27.286,81.135,1.28,5.5,25.23,,1/8/2017,1/8/2017 8:00,1,8,2017,0800,PJ,2,8685.08871,17738,3721.576949
32.98,26.23,0,0.0242,0.0032,2.273,69.667,28.773,23.077,0.905,5.5,25.23,,1/8/2017,1/8/2017 9:00,1,8,2017,0900,PJ,2,8685.08871,17738,3721.576949
27.997,19.878,0,0.0261,0.0088,1.703,63.6,30.727,78.942,0.383,5.5,25.23,,1/8/2017,1/8/2017 10:00,1,8,2017,1000,PJ,2,8685.08871,17738,3721.576949
0,0,0.0019,0.0228,0.022,0.982,63.533,30.493,89.429,0.689,5.5,25.23,,1/8/2017,1/8/2017 11:00,1,8,2017,1100,PJ,2,8685.08871,17738,3721.576949
31.853,23.016,0,0,0,0,60.214,31.721,137.027,1.607,5.5,25.23,,1/8/2017,1/8/2017 12:00,1,8,2017,1200,PJ,2,8685.08871,17738,3721.576949
32.096,22.493,0.0009,0.0145,0.0464,0.675,61.267,31.7,226.303,1.346,5.5,25.23,,1/8/2017,1/8/2017 13:00,1,8,2017,1300,PJ,2,8685.08871,17738,3721.576949
31.292,21.833,0.0012,0.0101,0.0518,0.566,56.133,32.74,203.285,2.148,5.5,25.23,,1/8/2017,1/8/2017 14:00,1,8,2017,1400,PJ,2,8685.08871,17738,3721.576949
25.709,19.074,0.0009,0.009,0.037,0.553,57.467,32.733,229.429,1.928,5.5,25.23,,1/8/2017,1/8/2017 15:00,1,8,2017,1500,PJ,2,8685.08871,17738,3721.576949
23.132,13.887,0.0011,0.0111,0.047,0.279,53.133,32.92,193.739,2.194,5.5,25.23,,1/8/2017,1/8/2017 16:00,1,8,2017,1600,PJ,2,8685.08871,17738,3721.576949
31.748,20.202,0.001,0.0096,0.042,0.149,56,32.787,227.261,1.649,5.5,25.23,,1/8/2017,1/8/2017 17:00,1,8,2017,1700,PJ,2,8685.08871,17738,3721.576949
35.899,24.521,0.0025,0.0295,0.0281,0.665,68.467,30.98,325.422,1.39,5.5,25.23,,1/8/2017,1/8/2017 18:00,1,8,2017,1800,PJ,2,8685.08871,17738,3721.576949
41.469,27.362,0.0084,0.0545,0.0121,1.244,74.133,29.94,314.809,2.126,5.5,25.23,,1/8/2017,1/8/2017 19:00,1,8,2017,1900,PJ,2,8685.08871,17738,3721.576949
0,0,0.0051,0.0522,0.0129,0.531,76.267,29.08,317.76,2.059,5.5,25.23,,1/8/2017,1/8/2017 20:00,1,8,2017,2000,PJ,2,8685.08871,17738,3721.576949
0,0,0.0036,0.0479,0.0091,0.21,77.667,28.653,312.684,1.604,5.5,25.23,,1/8/2017,1/8/2017 21:00,1,8,2017,2100,PJ,2,8685.08871,17738,3721.576949
0,0,0.0015,0.0431,0.0065,0.745,78.4,28.447,277.49,0.756,5.5,25.23,,1/8/2017,1/8/2017 22:00,1,8,2017,2200,PJ,2,8685.08871,17738,3721.576949
0,0,0.0015,0.0445,0.0031,1.59,80.533,27.9,248.016,0.817,5.5,25.23,,1/8/2017,1/8/2017 23:00,1,8,2017,2300,PJ,2,8685.08871,17738,3721.576949
0,0,0.0015,0.04,0.0001,0,84.2,27.1,250.529,1.122,2.2,24.61,,2/8/2017,2/8/2017 0:00,2,8,2017,0000,PJ,2,8685.08871,17738,3721.576949
70.152,51.263,0.0016,0,0.0002,1.645,85,27.057,269.008,0.755,2.2,24.61,,2/8/2017,2/8/2017 1:00,2,8,2017,0100,PJ,2,8685.08871,17738,3721.576949
70.656,54.721,0.0029,0.0357,0,1.718,82.333,27.5,334.18,1.192,2.2,24.61,,2/8/2017,2/8/2017 2:00,2,8,2017,0200,PJ,2,8685.08871,17738,3721.576949
55.885,42.339,0.0009,0.0321,0.0001,1.49,87,26.5,257.632,0.969,2.2,24.61,,2/8/2017,2/8/2017 3:00,2,8,2017,0300,PJ,2,8685.08871,17738,3721.576949
58.676,43.246,0.0005,0.0282,0,1.617,87,26.527,234.469,0.572,2.2,24.61,,2/8/2017,2/8/2017 4:00,2,8,2017,0400,PJ,2,8685.08871,17738,3721.576949
57.077,41.682,0.0007,0.0262,0.0002,1.426,86.8,26.2,244.179,0.817,2.2,24.61,,2/8/2017,2/8/2017 5:00,2,8,2017,0500,PJ,2,8685.08871,17738,3721.576949
24.699,17.439,0,0.0182,0.0057,0.892,90.333,25.4,276.003,0.471,2.2,24.61,,2/8/2017,2/8/2017 6:00,2,8,2017,0600,PJ,2,8685.08871,17738,3721.576949
32.171,24.631,0.0004,0.0234,0.0009,1.563,88.733,25.52,3.675,0.424,2.2,24.61,,2/8/2017,2/8/2017 7:00,2,8,2017,0700,PJ,2,8685.08871,17738,3721.576949
31.223,22.846,0.0018,0.0234,0.0022,2.111,85.133,26.1,91.179,1.364,2.2,24.61,,2/8/2017,2/8/2017 8:00,2,8,2017,0800,PJ,2,8685.08871,17738,3721.576949
46.587,34.481,0.002,0.0297,0.0025,3.009,80.929,27.321,56.83,0.791,2.2,24.61,,2/8/2017,2/8/2017 9:00,2,8,2017,0900,PJ,2,8685.08871,17738,3721.576949
46.503,35.859,0,0.0306,0.0112,1.573,74.333,29.007,197.513,0.947,2.2,24.61,,2/8/2017,2/8/2017 10:00,2,8,2017,1000,PJ,2,8685.08871,17738,3721.576949
48.023,36.376,0,0.0313,0.0206,1.333,77.933,28.86,144.742,1.536,2.2,24.61,,2/8/2017,2/8/2017 11:00,2,8,2017,1100,PJ,2,8685.08871,17738,3721.576949
45.314,35.298,0,0.0251,0.0326,1.011,64.857,31.279,127.295,1.173,2.2,24.61,,2/8/2017,2/8/2017 12:00,2,8,2017,1200,PJ,2,8685.08871,17738,3721.576949
27.413,19.432,0,0.0144,0.0309,0.627,68.6,29.553,172.097,2.185,2.2,24.61,,2/8/2017,2/8/2017 13:00,2,8,2017,1300,PJ,2,8685.08871,17738,3721.576949
16.046,12.308,0,0.0076,0.0342,0.55,66.267,30.493,185.77,1.914,2.2,24.61,,2/8/2017,2/8/2017 14:00,2,8,2017,1400,PJ,2,8685.08871,17738,3721.576949
23.492,18.183,0,0.0107,0.0388,0.546,65.6,30.667,196.417,2.161,2.2,24.61,,2/8/2017,2/8/2017 15:00,2,8,2017,1500,PJ,2,8685.08871,17738,3721.576949
24.869,18.691,0,0.0099,0.0398,0.554,66.667,30,203.998,2.03,2.2,24.61,,2/8/2017,2/8/2017 16:00,2,8,2017,1600,PJ,2,8685.08871,17738,3721.576949
26.052,18.947,0,0.0089,0.0354,0.554,63.067,30.72,193.535,2.481,2.2,24.61,,2/8/2017,2/8/2017 17:00,2,8,2017,1700,PJ,2,8685.08871,17738,3721.576949
28.573,20.084,0,0.0114,0.0303,0.639,63.267,30.78,162.79,1.32,2.2,24.61,,2/8/2017,2/8/2017 18:00,2,8,2017,1800,PJ,2,8685.08871,17738,3721.576949
34.158,24.54,0,0.0139,0.0279,0.69,63.933,29.9,164.934,1.173,2.2,24.61,,2/8/2017,2/8/2017 19:00,2,8,2017,1900,PJ,2,8685.08871,17738,3721.576949
32.973,23.582,0,0,0.034,0.739,70.267,29.18,144.722,0.99,2.2,24.61,,2/8/2017,2/8/2017 20:00,2,8,2017,2000,PJ,2,8685.08871,17738,3721.576949
42.932,33.17,0,0,0.0281,0.792,73.733,28.56,176.814,0.826,2.2,24.61,,2/8/2017,2/8/2017 21:00,2,8,2017,2100,PJ,2,8685.08871,17738,3721.576949
39.265,27.346,0,0,0.0172,0.864,75,28.42,156.356,0.807,2.2,24.61,,2/8/2017,2/8/2017 22:00,2,8,2017,2200,PJ,2,8685.08871,17738,3721.576949
43.302,31.22,0,0,0.0102,0.91,73,28.16,149.43,0.933,2.2,24.61,,2/8/2017,2/8/2017 23:00,2,8,2017,2300,PJ,2,8685.08871,17738,3721.576949
38.154,28.161,0,0.0249,0.0068,0,73.867,28.26,56.987,0.986,5.4,10.34,,3/8/2017,3/8/2017 0:00,3,8,2017,0000,PJ,2,8685.08871,17738,3721.576949
45.783,34.707,0,0,0.0023,1.487,73.214,28.114,45.819,0.976,5.4,10.34,,3/8/2017,3/8/2017 1:00,3,8,2017,0100,PJ,2,8685.08871,17738,3721.576949
43.704,33.323,0,0.0287,0,1.488,77.143,27.614,23.157,0.549,5.4,10.34,,3/8/2017,3/8/2017 2:00,3,8,2017,0200,PJ,2,8685.08871,17738,3721.576949
43.618,33.026,0,0.0255,0.0006,1.257,78.067,27.333,22.776,0.511,5.4,10.34,,3/8/2017,3/8/2017 3:00,3,8,2017,0300,PJ,2,8685.08871,17738,3721.576949
37.959,29.333,0,0.0231,0.0007,1.167,78.143,27.2,216.554,0.15,5.4,10.34,,3/8/2017,3/8/2017 4:00,3,8,2017,0400,PJ,2,8685.08871,17738,3721.576949
25.328,19.188,0,0.0162,0.0068,0.966,77,26.193,301.036,0.561,5.4,10.34,,3/8/2017,3/8/2017 5:00,3,8,2017,0500,PJ,2,8685.08871,17738,3721.576949
18.716,12.884,0,0.0144,0.0072,0.799,84.333,25.4,258.823,0.93,5.4,10.34,,3/8/2017,3/8/2017 6:00,3,8,2017,0600,PJ,2,8685.08871,17738,3721.576949
16.404,11.82,0,0.015,0.0091,1.056,84.867,24.26,10.983,0.529,5.4,10.34,,3/8/2017,3/8/2017 7:00,3,8,2017,0700,PJ,2,8685.08871,17738,3721.576949
21.57,17.603,0,0.0236,0.0012,2.846,84.667,25.353,63.199,1.473,5.4,10.34,,3/8/2017,3/8/2017 8:00,3,8,2017,0800,PJ,2,8685.08871,17738,3721.576949
33.151,26.644,0,0.0242,0.0018,2.597,82.867,26.54,82.023,1.341,5.4,10.34,,3/8/2017,3/8/2017 9:00,3,8,2017,0900,PJ,2,8685.08871,17738,3721.576949
39.182,30.087,0,0.026,0.0023,2.103,86.933,25.607,72.698,0.887,5.4,10.34,,3/8/2017,3/8/2017 10:00,3,8,2017,1000,PJ,2,8685.08871,17738,3721.576949
32.996,25.968,0,0.0309,0.0047,1.601,85.733,26.293,136.413,0.83,5.4,10.34,,3/8/2017,3/8/2017 11:00,3,8,2017,1100,PJ,2,8685.08871,17738,3721.576949
33.627,29.154,0,0.0277,0.0141,1.314,78.133,28.147,23.472,0.665,5.4,10.34,,3/8/2017,3/8/2017 12:00,3,8,2017,1200,PJ,2,8685.08871,17738,3721.576949
41.229,32.775,0,0.0233,0.0351,1.015,72.333,29.867,179.367,0.501,5.4,10.34,,3/8/2017,3/8/2017 13:00,3,8,2017,1300,PJ,2,8685.08871,17738,3721.576949
33.123,25.798,0,0.0124,0.0359,0.698,72.067,28.287,190.448,3.225,5.4,10.34,,3/8/2017,3/8/2017 14:00,3,8,2017,1400,PJ,2,8685.08871,17738,3721.576949
27.818,21.72,0,0.0121,0.0231,0.72,92.6,25.56,234.3,0.377,5.4,10.34,,3/8/2017,3/8/2017 15:00,3,8,2017,1500,PJ,2,8685.08871,17738,3721.576949
45.784,37.039,0,0.0316,0.01,1.631,88.333,26.793,13.978,0.89,5.4,10.34,,3/8/2017,3/8/2017 16:00,3,8,2017,1600,PJ,2,8685.08871,17738,3721.576949
56.027,43.881,0,0.0337,0.0117,1.721,78.429,28.143,174.449,0.912,5.4,10.34,,3/8/2017,3/8/2017 17:00,3,8,2017,1700,PJ,2,8685.08871,17738,3721.576949
49.801,37.087,0,0.0165,0.0301,0.89,70.667,29.047,189.412,1.272,5.4,10.34,,3/8/2017,3/8/2017 18:00,3,8,2017,1800,PJ,2,8685.08871,17738,3721.576949
41.123,29.205,0,0.021,0.0285,1.161,72.867,28.813,116.001,0.387,5.4,10.34,,3/8/2017,3/8/2017 19:00,3,8,2017,1900,PJ,2,8685.08871,17738,3721.576949
54.643,41.145,0,0.0465,0.0047,2.11,77.4,28.027,84.087,0.218,5.4,10.34,,3/8/2017,3/8/2017 20:00,3,8,2017,2000,PJ,2,8685.08871,17738,3721.576949
65.894,48.427,0,0.054,0.0009,3.513,78,28.167,44.926,0.929,5.4,10.34,,3/8/2017,3/8/2017 21:00,3,8,2017,2100,PJ,2,8685.08871,17738,3721.576949
71.426,52.734,0,0.0522,0.0006,3.297,81.467,27.62,17.73,0.553,5.4,10.34,,3/8/2017,3/8/2017 22:00,3,8,2017,2200,PJ,2,8685.08871,17738,3721.576949
70.474,52.045,0,0.0382,0.0003,3.174,83,27.3,35.283,0.83,5.4,10.34,,3/8/2017,3/8/2017 23:00,3,8,2017,2300,PJ,2,8685.08871,17738,3721.576949
58.84,42.496,0,0.0335,0.0001,0,82.067,27.08,52.5,0.809,3.6,18.94,,4/8/2017,4/8/2017 0:00,4,8,2017,0000,PJ,2,8685.08871,17738,3721.576949
50.438,36.441,0,0,0.0009,1.82,78.867,27.1,54.168,0.454,3.6,18.94,,4/8/2017,4/8/2017 1:00,4,8,2017,0100,PJ,2,8685.08871,17738,3721.576949
43.81,31.459,0,0.0321,0,1.561,78,27,29.088,0.45,3.6,18.94,,4/8/2017,4/8/2017 2:00,4,8,2017,0200,PJ,2,8685.08871,17738,3721.576949
48.976,37.626,0,0.0288,0.0006,1.599,78.933,26.7,74.163,0.523,3.6,18.94,,4/8/2017,4/8/2017 3:00,4,8,2017,0300,PJ,2,8685.08871,17738,3721.576949
38.975,27.897,0,0.0247,0.0003,1.307,79.714,26.55,166.601,0.542,3.6,18.94,,4/8/2017,4/8/2017 4:00,4,8,2017,0400,PJ,2,8685.08871,17738,3721.576949
38.931,28.898,0,0.0238,0.0004,1.186,80.733,26.6,147.077,0.26,3.6,18.94,,4/8/2017,4/8/2017 5:00,4,8,2017,0500,PJ,2,8685.08871,17738,3721.576949
40.421,28.933,0,0.0249,0.0002,1.521,80,26.873,131.451,0.387,3.6,18.94,,4/8/2017,4/8/2017 6:00,4,8,2017,0600,PJ,2,8685.08871,17738,3721.576949
39.839,28.488,0,0.0241,0.0001,1.31,81,26.913,123.42,1.377,3.6,18.94,,4/8/2017,4/8/2017 7:00,4,8,2017,0700,PJ,2,8685.08871,17738,3721.576949
39.868,28.483,0,0.0226,0.0005,1.411,80,27.14,129.619,1.086,3.6,18.94,,4/8/2017,4/8/2017 8:00,4,8,2017,0800,PJ,2,8685.08871,17738,3721.576949
37.144,26.593,0,0.0222,0.0021,1.409,78.143,27.729,134.996,0.634,3.6,18.94,,4/8/2017,4/8/2017 9:00,4,8,2017,0900,PJ,2,8685.08871,17738,3721.576949
36.551,24.898,0,0.0192,0.0102,1.083,74.643,28.914,147.561,0.935,3.6,18.94,,4/8/2017,4/8/2017 10:00,4,8,2017,1000,PJ,2,8685.08871,17738,3721.576949
44.445,31.468,0,0.0232,0.0102,0.996,84.133,27.2,194.591,0.245,3.6,18.94,,4/8/2017,4/8/2017 11:00,4,8,2017,1100,PJ,2,8685.08871,17738,3721.576949
40.307,30.881,0,0.0228,0.0157,1.026,78.133,27.747,125.82,2.018,3.6,18.94,,4/8/2017,4/8/2017 12:00,4,8,2017,1200,PJ,2,8685.08871,17738,3721.576949
33.281,23.564,0,0.0209,0.0201,0.959,75.733,28.72,157.975,0.824,3.6,18.94,,4/8/2017,4/8/2017 13:00,4,8,2017,1300,PJ,2,8685.08871,17738,3721.576949
29.548,20.71,0,0.0088,0.0306,0.643,60.933,30.96,195.332,1.538,3.6,18.94,,4/8/2017,4/8/2017 14:00,4,8,2017,1400,PJ,2,8685.08871,17738,3721.576949
19.875,12.753,0,0.0093,0.0325,0.638,62.733,30.327,130.684,1.339,3.6,18.94,,4/8/2017,4/8/2017 15:00,4,8,2017,1500,PJ,2,8685.08871,17738,3721.576949
21.801,13.781,0,0.0107,0.0283,0.693,57.2,31.213,227.483,2.303,3.6,18.94,,4/8/2017,4/8/2017 16:00,4,8,2017,1600,PJ,2,8685.08871,17738,3721.576949
20.521,14.637,0,0.0072,0.0262,0.617,57.4,31.8,199.159,1.998,3.6,18.94,,4/8/2017,4/8/2017 17:00,4,8,2017,1700,PJ,2,8685.08871,17738,3721.576949
17.681,11.708,0,0.0081,0.0248,0.681,60.143,30.821,222.005,1.23,3.6,18.94,,4/8/2017,4/8/2017 18:00,4,8,2017,1800,PJ,2,8685.08871,17738,3721.576949
17.613,11.927,0,0.0106,0.0205,0.721,60.4,30.38,195.634,1.466,3.6,18.94,,4/8/2017,4/8/2017 19:00,4,8,2017,1900,PJ,2,8685.08871,17738,3721.576949
35.662,29.031,0,0,0.0226,0.815,67.933,29.24,147.338,0.827,3.6,18.94,,4/8/2017,4/8/2017 20:00,4,8,2017,2000,PJ,2,8685.08871,17738,3721.576949
44.638,36.43,0.0013,0,0.0154,0.978,71,28.7,186.944,0.409,3.6,18.94,,4/8/2017,4/8/2017 21:00,4,8,2017,2100,PJ,2,8685.08871,17738,3721.576949
46.139,35.595,0.0016,0.0309,0.0055,1.105,72.333,28.527,165.867,0.72,3.6,18.94,,4/8/2017,4/8/2017 22:00,4,8,2017,2200,PJ,2,8685.08871,17738,3721.576949
44.725,34.126,0.0011,0.0307,0.0034,0,73.933,28.133,120.49,0.787,3.6,18.94,,4/8/2017,4/8/2017 23:00,4,8,2017,2300,PJ,2,8685.08871,17738,3721.576949
32.455,24.175,0.0016,0.0264,0.003,0,76.143,27.2,139.994,1.725,5,28.56,,5/8/2017,5/8/2017 0:00,5,8,2017,0000,PJ,2,8685.08871,17738,3721.576949
13.332,9.679,0.0003,0,0,0.646,75.267,27.267,101.631,1.215,5,28.56,,5/8/2017,5/8/2017 1:00,5,8,2017,0100,PJ,2,8685.08871,17738,3721.576949
13.996,9.652,0.003,0.0133,0,0.751,75.6,27.2,140.321,1.004,5,28.56,,5/8/2017,5/8/2017 2:00,5,8,2017,0200,PJ,2,8685.08871,17738,3721.576949
20.454,15.155,0.0003,0.0174,0.0022,0.849,77,27.1,127.055,0.963,5,28.56,,5/8/2017,5/8/2017 3:00,5,8,2017,0300,PJ,2,8685.08871,17738,3721.576949
21.13,15.492,0,0.016,0.0026,0.955,77,26.973,121.018,1.099,5,28.56,,5/8/2017,5/8/2017 4:00,5,8,2017,0400,PJ,2,8685.08871,17738,3721.576949
19.416,12.824,0.0001,0.017,0.0007,1.113,79.533,26.267,65.541,0.492,5,28.56,,5/8/2017,5/8/2017 5:00,5,8,2017,0500,PJ,2,8685.08871,17738,3721.576949
22.283,14.946,0.0004,0.0168,0.0003,1.27,80,26.207,29.38,0.784,5,28.56,,5/8/2017,5/8/2017 6:00,5,8,2017,0600,PJ,2,8685.08871,17738,3721.576949
30.184,21.852,0,0.0156,0.0003,1.608,81,25.96,55.017,0.7,5,28.56,,5/8/2017,5/8/2017 7:00,5,8,2017,0700,PJ,2,8685.08871,17738,3721.576949
37.324,26.99,0.0007,0.0158,0.0006,2.34,80,26.264,63.51,0.937,5,28.56,,5/8/2017,5/8/2017 8:00,5,8,2017,0800,PJ,2,8685.08871,17738,3721.576949
39.492,26.925,0.0017,0.0193,0.0015,2.432,72.467,28.167,65.041,0.887,5,28.56,,5/8/2017,5/8/2017 9:00,5,8,2017,0900,PJ,2,8685.08871,17738,3721.576949
31.469,18.712,0.0015,0.0224,0.0034,1.924,66.933,29.527,84.789,1.049,5,28.56,,5/8/2017,5/8/2017 10:00,5,8,2017,1000,PJ,2,8685.08871,17738,3721.576949
25.182,15.189,0.0001,0.0162,0.016,0.845,65.267,30.033,193.049,1.791,5,28.56,,5/8/2017,5/8/2017 11:00,5,8,2017,1100,PJ,2,8685.08871,17738,3721.576949
20.393,13.147,0.0005,0.008,0.0288,0.61,62.4,30.747,202.114,2.003,5,28.56,,5/8/2017,5/8/2017 12:00,5,8,2017,1200,PJ,2,8685.08871,17738,3721.576949
21.381,13.616,0.0003,0.0081,0.0384,0.612,61.133,31.267,191.721,1.684,5,28.56,,5/8/2017,5/8/2017 13:00,5,8,2017,1300,PJ,2,8685.08871,17738,3721.576949
29.351,22.246,0.0008,0,0.0478,0.633,57.4,31.893,225.04,2.007,5,28.56,,5/8/2017,5/8/2017 14:00,5,8,2017,1400,PJ,2,8685.08871,17738,3721.576949
36.912,28.506,0.0012,0,0.0557,0.622,55.4,32.407,179.228,1.489,5,28.56,,5/8/2017,5/8/2017 15:00,5,8,2017,1500,PJ,2,8685.08871,17738,3721.576949
33.454,25.371,0.003,0,0.0549,0.451,52.4,32.72,199.835,1.637,5,28.56,,5/8/2017,5/8/2017 16:00,5,8,2017,1600,PJ,2,8685.08871,17738,3721.576949
39.1,30.648,0.0026,0.0087,0.0512,0.352,53.867,32.793,165.268,1.829,5,28.56,,5/8/2017,5/8/2017 17:00,5,8,2017,1700,PJ,2,8685.08871,17738,3721.576949
33.188,24.799,0.004,0.0123,0.0412,0.206,50.267,32.727,161.725,1.387,5,28.56,,5/8/2017,5/8/2017 18:00,5,8,2017,1800,PJ,2,8685.08871,17738,3721.576949
11.903,4.332,0.0009,0.0129,0.038,0,55.643,31.879,192.651,1.05,5,28.56,,5/8/2017,5/8/2017 19:00,5,8,2017,1900,PJ,2,8685.08871,17738,3721.576949
