PM10,PM25,SO2,NO2,O3,CO,Humidity,Temperature,WindDirection,WindSpeed,Evaporation,GlobalRadiation,SolarRadiation,DateTemp,Date,Day,Month,Year,Hour,Location,LocationInNum,Usage,MaxDemand,Bill
15.666,0.0011,0.0011,0.0125,0.003,0.586,87.239,25.675,342.306,0.342,3,17.9,0,8/1/2022,8/1/2022 6:00,8,1,2022,0600,PJ,2,7544.642473,17886,3050.602755
22.597,0.0011,0.0011,0.0155,0.0208,0.174,68.157,32.175,285.178,0.718,3,17.9,310.778,8/1/2022,8/1/2022 12:00,8,1,2022,1200,PJ,2,7544.642473,17886,3050.602755
25.582,0.0009,0.0009,0.0148,0.0321,0.21,65.638,32.65,277.23,1.08,3,17.9,484.006,8/1/2022,8/1/2022 13:00,8,1,2022,1300,PJ,2,7544.642473,17886,3050.602755
21.983,0.001,0.001,0.0119,0.0439,0.202,61.723,33.45,252.456,1.098,3,17.9,307.575,8/1/2022,8/1/2022 14:00,8,1,2022,1400,PJ,2,7544.642473,17886,3050.602755
25.122,0.0009,0.0009,0.0062,0.0494,0.111,57.577,34.1,278.614,1.843,3,17.9,301.751,8/1/2022,8/1/2022 15:00,8,1,2022,1500,PJ,2,7544.642473,17886,3050.602755
28.699,0.001,0.001,0.0081,0.0536,0.106,61.073,34,240.601,1.954,3,17.9,277.14,8/1/2022,8/1/2022 16:00,8,1,2022,1600,PJ,2,7544.642473,17886,3050.602755
14.023,0.001,0.001,0.0124,0.0463,0.202,66.586,32.625,213.544,1.627,3,17.9,226.153,8/1/2022,8/1/2022 17:00,8,1,2022,1700,PJ,2,7544.642473,17886,3050.602755
15.967,0.0009,0.0009,0.0129,0.0395,0.14,64.48,32.65,248.607,1.017,3,17.9,125.501,8/1/2022,8/1/2022 18:00,8,1,2022,1800,PJ,2,7544.642473,17886,3050.602755
17.963,0.001,0.001,0.0149,0.0359,0.273,70.474,31.45,304.223,0.983,3,17.9,0.192,8/1/2022,8/1/2022 19:00,8,1,2022,1900,PJ,2,7544.642473,17886,3050.602755
34.706,0.0011,0.0011,0.0217,0.0318,0.531,74.498,30,24.042,0.954,3,17.9,0,8/1/2022,8/1/2022 20:00,8,1,2022,2000,PJ,2,7544.642473,17886,3050.602755
26.396,0.0012,0.0012,0.0235,0.0225,0.578,77.173,29.075,21.826,0.85,3,17.9,0,8/1/2022,8/1/2022 21:00,8,1,2022,2100,PJ,2,7544.642473,17886,3050.602755
27.449,0.0012,0.0012,0.0234,0.0179,0.555,78.13,28.625,341.291,0.33,3,17.9,0,8/1/2022,8/1/2022 22:00,8,1,2022,2200,PJ,2,7544.642473,17886,3050.602755
24.349,0.0011,0.0011,0.0262,0.0126,0.55,78.839,28.375,351.093,0.134,3,17.9,0,8/1/2022,8/1/2022 23:00,8,1,2022,2300,PJ,2,7544.642473,17886,3050.602755
25.83,0.0012,0.0012,0.0155,0.0036,0.86,92.922,25.85,330.175,0.268,4.8,19.36,0,9/1/2022,9/1/2022 0:00,9,1,2022,0000,PJ,2,7544.642473,17886,3050.602755
26.485,0.0012,0.0012,0.0135,0.0035,0.848,93.163,25.925,284.284,0.392,4.8,19.36,0,9/1/2022,9/1/2022 1:00,9,1,2022,0100,PJ,2,7544.642473,17886,3050.602755
26.481,0.0012,0.0012,0.0118,0.0035,0.769,94.122,25.8,298.094,0.318,4.8,19.36,0,9/1/2022,9/1/2022 2:00,9,1,2022,0200,PJ,2,7544.642473,17886,3050.602755
20.681,0.0011,0.0011,0.0098,0.0033,0.727,94.025,25.8,294.533,0.529,4.8,19.36,0,9/1/2022,9/1/2022 3:00,9,1,2022,0300,PJ,2,7544.642473,17886,3050.602755
25.679,0.0012,0.0012,0.0097,0.0034,0.723,94.559,25.7,289.149,0.558,4.8,19.36,0,9/1/2022,9/1/2022 4:00,9,1,2022,0400,PJ,2,7544.642473,17886,3050.602755
27.854,0.0011,0.0011,0.0087,0.0039,0.579,94.734,25.75,250.329,0.439,4.8,19.36,0,9/1/2022,9/1/2022 5:00,9,1,2022,0500,PJ,2,7544.642473,17886,3050.602755
12.775,0.0011,0.0011,0.0095,0.0086,0.376,87.716,27.425,42.686,0.279,4.8,19.36,104.564,9/1/2022,9/1/2022 10:00,9,1,2022,1000,PJ,2,7544.642473,17886,3050.602755
