PM10,PM25,SO2,NO2,O3,CO,Humidity,Temperature,WindDirection,WindSpeed,Evaporation,GlobalRadiation,SolarRadiation,DateTemp,Date,Day,Month,Year,Hour,Location,LocationInNum,Usage,MaxDemand,Bill
13.879,10.359,0.0002,0.0133,0.0035,0.781,91.9,25.322,104.123,0.48,7.1,14.41,0,2/1/2020,2/1/2020 21:00,2,1,2020,2100,KL,1,8280.452957,17840,3568.241331
11.248,8.389,0.0003,0.0157,0.0032,0.973,87.65,25.945,68.584,0.967,7.1,14.41,0,2/1/2020,2/1/2020 22:00,2,1,2020,2200,KL,1,8280.452957,17840,3568.241331
8.181,6.243,0.0002,0.012,0.0063,0.686,81.783,26.498,70.484,0.336,7.1,14.41,0,2/1/2020,2/1/2020 23:00,2,1,2020,2300,KL,1,8280.452957,17840,3568.241331
6.453,3.716,0.0002,0.0065,0.0116,0.537,78.367,26.975,55.888,0.715,1.6,17.28,0,3/1/2020,3/1/2020 0:00,3,1,2020,0000,KL,1,8280.452957,17840,3568.241331
7.483,4.461,0.0002,0.0072,0.0112,0.605,76.55,27.14,61.048,0.816,1.6,17.28,0,3/1/2020,3/1/2020 1:00,3,1,2020,0100,KL,1,8280.452957,17840,3568.241331
8.599,6.012,0.0001,0.0062,0.0122,0.416,76.409,27.014,59.384,0.849,1.6,17.28,0,3/1/2020,3/1/2020 2:00,3,1,2020,0200,KL,1,8280.452957,17840,3568.241331
8.954,6.357,0.0001,0.0022,0.0162,0.308,74.4,27.06,56.262,1.003,1.6,17.28,0,3/1/2020,3/1/2020 3:00,3,1,2020,0300,KL,1,8280.452957,17840,3568.241331
8.321,5.738,0,0.0029,0.0138,0.263,76.717,26.417,51.944,0.416,1.6,17.28,0,3/1/2020,3/1/2020 4:00,3,1,2020,0400,KL,1,8280.452957,17840,3568.241331
10.792,7.957,0.0001,0.0033,0.0092,0.338,83.484,25.655,19.972,0.436,1.6,17.28,0,3/1/2020,3/1/2020 5:00,3,1,2020,0500,KL,1,8280.452957,17840,3568.241331
11.138,8.012,0.0002,0.0101,0.0019,0.419,87.517,24.948,59.756,0.342,1.6,17.28,0,3/1/2020,3/1/2020 6:00,3,1,2020,0600,KL,1,8280.452957,17840,3568.241331
11.956,9.345,0.0007,0.0134,0.0015,0,87.317,24.818,70.346,0.342,1.6,17.28,0,3/1/2020,3/1/2020 7:00,3,1,2020,0700,KL,1,8280.452957,17840,3568.241331
30.381,24.628,0.0013,0,0.0005,1.594,87.75,24.763,107.127,0.346,1.6,17.28,2.97,3/1/2020,3/1/2020 8:00,3,1,2020,0800,KL,1,8280.452957,17840,3568.241331
29.103,23.086,0.0013,0.0202,0,1.937,84.8,26.03,125.43,0.245,1.6,17.28,49.6,3/1/2020,3/1/2020 9:00,3,1,2020,0900,KL,1,8280.452957,17840,3568.241331
27.514,19.048,0,0.0192,0.0103,0.938,69.883,29.389,87.338,0.926,1.6,17.28,142.26,3/1/2020,3/1/2020 10:00,3,1,2020,1000,KL,1,8280.452957,17840,3568.241331
10,6.72,0.0008,0.0077,0.0215,0.429,62.8,30.492,62.137,1.639,1.6,17.28,434.483,3/1/2020,3/1/2020 11:00,3,1,2020,1100,KL,1,8280.452957,17840,3568.241331
5.954,3.267,0.0001,0.0024,0.0207,0.283,58.617,31.232,56.142,2.463,1.6,17.28,711.604,3/1/2020,3/1/2020 12:00,3,1,2020,1200,KL,1,8280.452957,17840,3568.241331
15.011,11.758,0.0003,0.0057,0.0234,0.622,56.783,32.162,98.581,2.962,1.6,17.28,750.151,3/1/2020,3/1/2020 13:00,3,1,2020,1300,KL,1,8280.452957,17840,3568.241331
15.488,12.28,0.0001,0.0038,0.0244,0.45,55.134,32.78,86.278,4.698,1.6,17.28,286.647,3/1/2020,3/1/2020 14:00,3,1,2020,1400,KL,1,8280.452957,17840,3568.241331
13.842,10.295,0.0003,0.0068,0.024,0.532,57.217,32.33,347.446,2.204,1.6,17.28,276.13,3/1/2020,3/1/2020 15:00,3,1,2020,1500,KL,1,8280.452957,17840,3568.241331
10.499,7.801,0.0001,0.0032,0.0219,0.368,58.3,31.502,53.673,4.117,1.6,17.28,516.363,3/1/2020,3/1/2020 16:00,3,1,2020,1600,KL,1,8280.452957,17840,3568.241331
7.544,3.891,0.0002,0.0081,0.0187,0.527,58.832,32.264,33.425,0.599,1.6,17.28,417.901,3/1/2020,3/1/2020 17:00,3,1,2020,1700,KL,1,8280.452957,17840,3568.241331
8.368,5.205,0.0002,0.0027,0.0203,0.467,54.834,32.02,11.903,5.096,1.6,17.28,111.356,3/1/2020,3/1/2020 18:00,3,1,2020,1800,KL,1,8280.452957,17840,3568.241331
16.934,13.365,0.0002,0.0056,0.017,0.445,62.381,30.578,65.918,1.507,1.6,17.28,0.161,3/1/2020,3/1/2020 19:00,3,1,2020,1900,KL,1,8280.452957,17840,3568.241331
12.422,10.859,0.0002,0.0069,0.015,0.466,70.578,28.312,55.942,2.246,1.6,17.28,0,3/1/2020,3/1/2020 20:00,3,1,2020,2000,KL,1,8280.452957,17840,3568.241331
10.929,9.053,0.0001,0.0127,0.0078,0.64,77.176,27.1,62.083,0.909,1.6,17.28,0,3/1/2020,3/1/2020 21:00,3,1,2020,2100,KL,1,8280.452957,17840,3568.241331
13.834,10.55,0.0003,0.0173,0.0012,0.945,77.359,27.393,68.788,0.686,1.6,17.28,0,3/1/2020,3/1/2020 22:00,3,1,2020,2200,KL,1,8280.452957,17840,3568.241331
20.549,16.727,0.0004,0.0146,0.0008,0.814,81.734,26.913,62.983,0.511,1.6,17.28,0,3/1/2020,3/1/2020 23:00,3,1,2020,2300,KL,1,8280.452957,17840,3568.241331
9.848,7.495,0.0002,0.0101,0.0074,0.622,76.933,27.174,60.242,1.678,2.5,18.42,0,4/1/2020,4/1/2020 0:00,4,1,2020,0000,KL,1,8280.452957,17840,3568.241331
4.852,3.386,0.0001,0.005,0.0123,0.427,77.317,26.882,69.647,1.351,2.5,18.42,0,4/1/2020,4/1/2020 1:00,4,1,2020,0100,KL,1,8280.452957,17840,3568.241331
8.364,6.481,0.0001,0.0085,0.0086,0.464,78.267,26.57,59.652,0.542,2.5,18.42,0,4/1/2020,4/1/2020 2:00,4,1,2020,0200,KL,1,8280.452957,17840,3568.241331
6.52,4.347,0.0001,0.0046,0.0133,0.295,76.583,26.75,50.064,0.729,2.5,18.42,0,4/1/2020,4/1/2020 3:00,4,1,2020,0300,KL,1,8280.452957,17840,3568.241331
9.327,6.413,0.0003,0.008,0.0087,0.436,81.017,26.048,13.749,0.192,2.5,18.42,0,4/1/2020,4/1/2020 4:00,4,1,2020,0400,KL,1,8280.452957,17840,3568.241331
12.302,9.64,0.0002,0.0101,0.0044,0.53,85.35,25.372,56.023,0.277,2.5,18.42,0,4/1/2020,4/1/2020 5:00,4,1,2020,0500,KL,1,8280.452957,17840,3568.241331
12.239,8.874,0.0002,0.0109,0.0015,0.619,88.029,24.855,91.134,0.1,2.5,18.42,0,4/1/2020,4/1/2020 6:00,4,1,2020,0600,KL,1,8280.452957,17840,3568.241331
14.376,10.13,0.0008,0.0136,0.0001,0,88.823,24.543,59.792,0.167,2.5,18.42,0,4/1/2020,4/1/2020 7:00,4,1,2020,0700,KL,1,8280.452957,17840,3568.241331
23.562,19.572,0.0007,0,0.0002,0.761,89.572,24.498,50.417,0.33,2.5,18.42,5.792,4/1/2020,4/1/2020 8:00,4,1,2020,0800,KL,1,8280.452957,17840,3568.241331
17.728,12.665,0.0009,0.0166,0,1.059,84.7,26.18,86.433,0.386,2.5,18.42,59.025,4/1/2020,4/1/2020 9:00,4,1,2020,0900,KL,1,8280.452957,17840,3568.241331
24.501,18.978,0,0.0166,0.0078,0.967,74.484,28.012,69.566,1.315,2.5,18.42,156.742,4/1/2020,4/1/2020 10:00,4,1,2020,1000,KL,1,8280.452957,17840,3568.241331
7.096,4.587,0.0006,0.0025,0.0185,0.442,63.156,30.009,72.25,1.745,2.5,18.42,374.995,4/1/2020,4/1/2020 11:00,4,1,2020,1100,KL,1,8280.452957,17840,3568.241331
12.232,9.645,0.0002,0.0021,0.0213,0.311,58.033,31.235,68.516,1.742,2.5,18.42,673.558,4/1/2020,4/1/2020 12:00,4,1,2020,1200,KL,1,8280.452957,17840,3568.241331
9.114,6.571,0.0001,0.0019,0.0236,0.301,53.05,32.594,70.981,1.706,2.5,18.42,756.821,4/1/2020,4/1/2020 13:00,4,1,2020,1300,KL,1,8280.452957,17840,3568.241331
13.445,11.21,0.0001,0.0019,0.0253,0.365,52.517,32.77,67.104,1.887,2.5,18.42,378.57,4/1/2020,4/1/2020 14:00,4,1,2020,1400,KL,1,8280.452957,17840,3568.241331
7.02,4.458,0.0001,0.0018,0.0238,0.252,52,33.018,38.885,3.18,2.5,18.42,753.882,4/1/2020,4/1/2020 15:00,4,1,2020,1500,KL,1,8280.452957,17840,3568.241331
6.219,3.641,0.0001,0.0018,0.0229,0.236,50.233,33.31,59.754,2.682,2.5,18.42,657.222,4/1/2020,4/1/2020 16:00,4,1,2020,1600,KL,1,8280.452957,17840,3568.241331
7.715,5.438,0.0001,0.002,0.0236,0.281,46.984,33.825,62.06,1.957,2.5,18.42,481.983,4/1/2020,4/1/2020 17:00,4,1,2020,1700,KL,1,8280.452957,17840,3568.241331
10.679,8.057,0.0002,0.0043,0.0219,0.342,47.526,33.336,64.607,1.443,2.5,18.42,46.488,4/1/2020,4/1/2020 18:00,4,1,2020,1800,KL,1,8280.452957,17840,3568.241331
36.696,28.85,0.0007,0.0193,0.0421,0.862,63.92,32.03,182.265,0.176,2.5,18.42,21.902,4/1/2020,4/1/2020 19:00,4,1,2020,1900,KL,1,8280.452957,17840,3568.241331
30.909,24.311,0.0022,0.0201,0.0314,0.649,73.133,29.712,275.44,0.105,2.5,18.42,0,4/1/2020,4/1/2020 20:00,4,1,2020,2000,KL,1,8280.452957,17840,3568.241331
53.584,46.933,0.0026,0.0264,0.0209,0.861,80.458,28.256,158.334,0.392,2.5,18.42,0,4/1/2020,4/1/2020 21:00,4,1,2020,2100,KL,1,8280.452957,17840,3568.241331
45.581,40.039,0.0017,0.0154,0.0212,0.802,80.85,28.038,192.918,0.114,2.5,18.42,0,4/1/2020,4/1/2020 22:00,4,1,2020,2200,KL,1,8280.452957,17840,3568.241331
33.556,28.537,0.0008,0.0167,0.0149,0.967,83.567,27.502,81.898,0.292,2.5,18.42,0,4/1/2020,4/1/2020 23:00,4,1,2020,2300,KL,1,8280.452957,17840,3568.241331
30.371,25.701,0.0007,0.0201,0.0098,0.79,85.817,26.992,82.449,0.349,5.7,19.48,0,5/1/2020,5/1/2020 0:00,5,1,2020,0000,KL,1,8280.452957,17840,3568.241331
27.325,22.938,0.0006,0.0172,0.0044,0.761,86.5,26.618,49.328,0.44,5.7,19.48,0,5/1/2020,5/1/2020 1:00,5,1,2020,0100,KL,1,8280.452957,17840,3568.241331
19.238,15.353,0.0005,0.0126,0.0063,0.638,79.817,27.087,63.542,1.201,5.7,19.48,0,5/1/2020,5/1/2020 2:00,5,1,2020,0200,KL,1,8280.452957,17840,3568.241331
11.936,9.051,0.0004,0.0053,0.0112,0.465,76.1,26.983,60.637,1.136,5.7,19.48,0,5/1/2020,5/1/2020 3:00,5,1,2020,0300,KL,1,8280.452957,17840,3568.241331
9.705,6.829,0.0002,0.0072,0.0077,0.508,80.768,26.258,59.568,0.518,5.7,19.48,0,5/1/2020,5/1/2020 4:00,5,1,2020,0400,KL,1,8280.452957,17840,3568.241331
13.377,10.067,0.0002,0.0089,0.0025,0.853,87.333,25.043,62.27,0.374,5.7,19.48,0,5/1/2020,5/1/2020 5:00,5,1,2020,0500,KL,1,8280.452957,17840,3568.241331
12.695,8.564,0.0002,0.008,0.001,0.664,88.834,24.345,65.204,0.391,5.7,19.48,0,5/1/2020,5/1/2020 6:00,5,1,2020,0600,KL,1,8280.452957,17840,3568.241331
11.012,7.714,0.0004,0.011,0.0008,0,88.75,23.94,66.202,0.39,5.7,19.48,0,5/1/2020,5/1/2020 7:00,5,1,2020,0700,KL,1,8280.452957,17840,3568.241331
14.91,10.707,0.0005,0,0.0008,0.601,89.611,23.805,87.434,0.356,5.7,19.48,0.028,5/1/2020,5/1/2020 8:00,5,1,2020,0800,KL,1,8280.452957,17840,3568.241331
12.711,8.662,0.0007,0.01,0,0.571,76.734,26.333,64.947,1.067,5.7,19.48,11.071,5/1/2020,5/1/2020 9:00,5,1,2020,0900,KL,1,8280.452957,17840,3568.241331
9.764,5.388,0,0.0078,0.0144,0.513,64.717,29.145,41.786,0.656,5.7,19.48,92.723,5/1/2020,5/1/2020 10:00,5,1,2020,1000,KL,1,8280.452957,17840,3568.241331
11.371,6.529,0.0008,0.006,0.0213,0.423,57.648,31.313,326.824,5.376,5.7,19.48,439.635,5/1/2020,5/1/2020 11:00,5,1,2020,1100,KL,1,8280.452957,17840,3568.241331
12.908,8.922,0.0003,0.0052,0.0294,0.371,52.017,32.634,64.339,0.624,5.7,19.48,680.305,5/1/2020,5/1/2020 12:00,5,1,2020,1200,KL,1,8280.452957,17840,3568.241331
5.195,1.789,0.0002,0.0013,0.0242,0.296,49,32.167,50.797,2.142,5.7,19.48,795.386,5/1/2020,5/1/2020 13:00,5,1,2020,1300,KL,1,8280.452957,17840,3568.241331
13.164,9.776,0.0001,0,0.0249,0.238,47.467,33.092,98.43,2.381,5.7,19.48,402.114,5/1/2020,5/1/2020 14:00,5,1,2020,1400,KL,1,8280.452957,17840,3568.241331
10.598,6.985,0.0001,0.0011,0.0248,0.226,46.681,33.366,9.286,1.816,5.7,19.48,653.933,5/1/2020,5/1/2020 15:00,5,1,2020,1500,KL,1,8280.452957,17840,3568.241331
12.449,8.927,0.0001,0.0015,0.0236,0.222,47.744,32.923,26.174,1.508,5.7,19.48,405.42,5/1/2020,5/1/2020 16:00,5,1,2020,1600,KL,1,8280.452957,17840,3568.241331
12.433,8.662,0.0003,0.0046,0.0254,0.357,48.816,33.595,67.559,0.914,5.7,19.48,299.353,5/1/2020,5/1/2020 17:00,5,1,2020,1700,KL,1,8280.452957,17840,3568.241331
16.295,11.706,0.0002,0.0038,0.0276,0.433,50.235,33.161,65.297,1.28,5.7,19.48,105.252,5/1/2020,5/1/2020 18:00,5,1,2020,1800,KL,1,8280.452957,17840,3568.241331
11.563,6.764,0.0002,0.0035,0.0231,0.429,51.473,32.289,58.782,1.781,5.7,19.48,24.379,5/1/2020,5/1/2020 19:00,5,1,2020,1900,KL,1,8280.452957,17840,3568.241331
26.79,21.408,0.0006,0.014,0.0182,0.802,68.145,29.869,141.34,0.257,5.7,19.48,0,5/1/2020,5/1/2020 20:00,5,1,2020,2000,KL,1,8280.452957,17840,3568.241331
21.184,16.18,0.0006,0.0134,0.0153,0.691,74.6,28.53,204.193,0.077,5.7,19.48,0,5/1/2020,5/1/2020 21:00,5,1,2020,2100,KL,1,8280.452957,17840,3568.241331
24.481,20.283,0.0004,0.0125,0.017,0.626,76.133,27.98,182.134,0.161,5.7,19.48,0,5/1/2020,5/1/2020 22:00,5,1,2020,2200,KL,1,8280.452957,17840,3568.241331
17.091,12.956,0.0003,0.0131,0.0185,0.706,78.467,27.497,63.229,0.249,5.7,19.48,0,5/1/2020,5/1/2020 23:00,5,1,2020,2300,KL,1,8280.452957,17840,3568.241331
19.149,15.525,0.0004,0.0145,0.013,0.734,79.163,27.649,64.829,0.607,4.9,16.4,0,6/1/2020,6/1/2020 0:00,6,1,2020,0000,KL,1,8280.452957,17840,3568.241331
21.366,17.14,0.0002,0.0159,0.0039,0.663,79.559,27.087,57.657,1.404,4.9,16.4,0,6/1/2020,6/1/2020 1:00,6,1,2020,0100,KL,1,8280.452957,17840,3568.241331
12.785,10.429,0.0002,0.0063,0.0091,0.401,79.383,26.636,73.295,0.942,4.9,16.4,0,6/1/2020,6/1/2020 2:00,6,1,2020,0200,KL,1,8280.452957,17840,3568.241331
9.142,7.114,0.0001,0.0076,0.0061,0.346,81.333,26.148,63.403,0.806,4.9,16.4,0,6/1/2020,6/1/2020 3:00,6,1,2020,0300,KL,1,8280.452957,17840,3568.241331
11.54,8.276,0.0001,0.0083,0.0028,0.561,86.185,25.787,46.793,0.383,4.9,16.4,0,6/1/2020,6/1/2020 4:00,6,1,2020,0400,KL,1,8280.452957,17840,3568.241331
12.238,8.845,0.0001,0,0.0048,0.474,86.884,25.725,56.333,0.699,4.9,16.4,0,6/1/2020,6/1/2020 5:00,6,1,2020,0500,KL,1,8280.452957,17840,3568.241331
11.062,8.059,0.0007,0,0.004,0.518,81.484,25.987,61.559,0.997,4.9,16.4,0,6/1/2020,6/1/2020 6:00,6,1,2020,0600,KL,1,8280.452957,17840,3568.241331
14.753,10.711,0.0002,0,0.0052,0,77.884,25.695,64.834,1.227,4.9,16.4,0,6/1/2020,6/1/2020 7:00,6,1,2020,0700,KL,1,8280.452957,17840,3568.241331
20.077,14.787,0.0004,0,0.0018,1.011,77.717,25.305,70.049,1.064,4.9,16.4,0.067,6/1/2020,6/1/2020 8:00,6,1,2020,0800,KL,1,8280.452957,17840,3568.241331
17.534,12.202,0.0004,0.0143,0,0.819,73.632,26.518,63.683,1.344,4.9,16.4,10.082,6/1/2020,6/1/2020 9:00,6,1,2020,0900,KL,1,8280.452957,17840,3568.241331
17.296,11.926,0,0.0088,0.0159,0.446,61.504,29.725,76.781,0.901,4.9,16.4,98.611,6/1/2020,6/1/2020 10:00,6,1,2020,1000,KL,1,8280.452957,17840,3568.241331
14.135,7.38,0.0009,0.0118,0.0221,0.532,54.934,31.84,90.084,2.041,4.9,16.4,439.519,6/1/2020,6/1/2020 11:00,6,1,2020,1100,KL,1,8280.452957,17840,3568.241331
18.961,11.57,0.0006,0.0137,0.0328,0.57,51.984,32.932,348.799,0.721,4.9,16.4,665.222,6/1/2020,6/1/2020 12:00,6,1,2020,1200,KL,1,8280.452957,17840,3568.241331
20.111,13.072,0.0004,0.0096,0.0441,0.614,50.123,32.744,92.35,0.659,4.9,16.4,480.113,6/1/2020,6/1/2020 13:00,6,1,2020,1300,KL,1,8280.452957,17840,3568.241331
14.832,7.945,0.0003,0.0105,0.0375,0.77,49.933,33.13,286.133,1.173,4.9,16.4,233.234,6/1/2020,6/1/2020 14:00,6,1,2020,1400,KL,1,8280.452957,17840,3568.241331
27.907,21.071,0.0004,0.0075,0.0285,0.487,51.667,32.13,66.622,1.424,4.9,16.4,197.915,6/1/2020,6/1/2020 15:00,6,1,2020,1500,KL,1,8280.452957,17840,3568.241331
