PM10,PM25,SO2,NO2,O3,CO,Humidity,Temperature,WindDirection,WindSpeed,Evaporation,GlobalRadiation,SolarRadiation,DateTemp,Date,Day,Month,Year,Hour,Location,LocationInNum,Usage,MaxDemand,Bill
25.491,19.077,0.001,0.0137,0.025,0.937,63.733,31.35,314.094,0.805,6,18.52,,3/1/2019,3/1/2019 14:00,3,1,2019,1400,KL,1,8843.341398,18405,3744.361075
20.91,15.937,0.001,0.0094,0.0197,0.729,58.374,31.952,278.709,1.288,6,18.52,,3/1/2019,3/1/2019 15:00,3,1,2019,1500,KL,1,8843.341398,18405,3744.361075
13.421,9.422,0.0009,0.0088,0.0206,0.682,59.083,31.577,298.606,1.142,6,18.52,,3/1/2019,3/1/2019 16:00,3,1,2019,1600,KL,1,8843.341398,18405,3744.361075
11.888,6.99,0.0008,0.0103,0.0207,0.749,61.167,31.153,284.32,0.881,6,18.52,,3/1/2019,3/1/2019 17:00,3,1,2019,1700,KL,1,8843.341398,18405,3744.361075
14.067,8.32,0.0009,0.0118,0.0184,0.903,61.003,31.514,286.724,0.667,6,18.52,,3/1/2019,3/1/2019 18:00,3,1,2019,1800,KL,1,8843.341398,18405,3744.361075
14.158,8.004,0.0009,0.0104,0.0215,0.82,63.25,30.39,294.831,1.005,6,18.52,,3/1/2019,3/1/2019 19:00,3,1,2019,1900,KL,1,8843.341398,18405,3744.361075
17.965,12.733,0.0006,0.0128,0.0218,0.839,70.117,28.434,293.734,0.661,6,18.52,,3/1/2019,3/1/2019 20:00,3,1,2019,2000,KL,1,8843.341398,18405,3744.361075
19.093,13.739,0.0008,0.0162,0.0185,0.858,73.2,27.654,317.795,0.507,6,18.52,,3/1/2019,3/1/2019 21:00,3,1,2019,2100,KL,1,8843.341398,18405,3744.361075
17.139,13.515,0.0008,0.0112,0.0215,0.782,75.834,27.005,286.511,0.612,6,18.52,,3/1/2019,3/1/2019 22:00,3,1,2019,2200,KL,1,8843.341398,18405,3744.361075
18.518,14.372,0.0007,0.0103,0.0222,0.827,78.3,26.628,287.434,0.597,6,18.52,,3/1/2019,3/1/2019 23:00,3,1,2019,2300,KL,1,8843.341398,18405,3744.361075
21.111,17.917,0.0007,0.0087,0.0218,0.738,78.05,26.627,301.345,0.386,3.9,20.7,,4/1/2019,4/1/2019 0:00,4,1,2019,0000,KL,1,8843.341398,18405,3744.361075
12.78,9.89,0.0006,0.0086,0.0196,0.693,78,26.527,37.346,0.313,3.9,20.7,,4/1/2019,4/1/2019 1:00,4,1,2019,0100,KL,1,8843.341398,18405,3744.361075
16.256,13.219,0.0007,0.0066,0.0182,0.674,77.633,26.28,117.039,0.27,3.9,20.7,,4/1/2019,4/1/2019 2:00,4,1,2019,0200,KL,1,8843.341398,18405,3744.361075
10.143,6.9,0.0008,0.0076,0.0143,0.676,78.722,25.869,141.477,0.326,3.9,20.7,,4/1/2019,4/1/2019 3:00,4,1,2019,0300,KL,1,8843.341398,18405,3744.361075
17.173,14.408,0.0007,0.008,0.0131,0.589,80.517,25.379,116.919,0.29,3.9,20.7,,4/1/2019,4/1/2019 4:00,4,1,2019,0400,KL,1,8843.341398,18405,3744.361075
16.297,13.87,0.0006,0.008,0.0129,0.625,78.756,25.483,29.386,0.217,3.9,20.7,,4/1/2019,4/1/2019 5:00,4,1,2019,0500,KL,1,8843.341398,18405,3744.361075
19.722,13.025,0.0013,0.0185,0.0129,1.063,69.944,29.153,347.963,0.277,3.9,20.7,,4/1/2019,4/1/2019 10:00,4,1,2019,1000,KL,1,8843.341398,18405,3744.361075
26.969,20.27,0.0013,0.0118,0.0208,0.857,65.2,30.349,308.278,0.587,3.9,20.7,,4/1/2019,4/1/2019 11:00,4,1,2019,1100,KL,1,8843.341398,18405,3744.361075
24.277,14.329,0.0013,0.012,0.0262,0.955,62.467,31.175,307.024,0.668,3.9,20.7,,4/1/2019,4/1/2019 12:00,4,1,2019,1200,KL,1,8843.341398,18405,3744.361075
23.986,14.948,0.0012,0.0134,0.0274,0.988,63.533,31.382,296.041,0.636,3.9,20.7,,4/1/2019,4/1/2019 13:00,4,1,2019,1300,KL,1,8843.341398,18405,3744.361075
13.868,6.241,0.0011,0.0107,0.0282,0.757,57.733,31.984,275.998,1.053,3.9,20.7,,4/1/2019,4/1/2019 14:00,4,1,2019,1400,KL,1,8843.341398,18405,3744.361075
19.304,11.974,0.0012,0.0117,0.0291,0.887,56.1,32.287,299.026,0.791,3.9,20.7,,4/1/2019,4/1/2019 15:00,4,1,2019,1500,KL,1,8843.341398,18405,3744.361075
19.763,11.926,0.001,0.0123,0.0295,0.801,58.084,32.102,300.448,0.647,3.9,20.7,,4/1/2019,4/1/2019 16:00,4,1,2019,1600,KL,1,8843.341398,18405,3744.361075
23.218,13.375,0.001,0.0117,0.0319,0.807,59.458,31.892,328.562,0.621,3.9,20.7,,4/1/2019,4/1/2019 17:00,4,1,2019,1700,KL,1,8843.341398,18405,3744.361075
23.001,14.539,0.001,0.0154,0.0312,0.97,58.4,32.01,308.231,0.564,3.9,20.7,,4/1/2019,4/1/2019 18:00,4,1,2019,1800,KL,1,8843.341398,18405,3744.361075
25.706,15.679,0.001,0.0191,0.0278,1.153,62.617,30.88,316.123,0.288,3.9,20.7,,4/1/2019,4/1/2019 19:00,4,1,2019,1900,KL,1,8843.341398,18405,3744.361075
27.719,20.359,0.001,0.0222,0.0201,1.182,69.567,29.14,20.556,0.221,3.9,20.7,,4/1/2019,4/1/2019 20:00,4,1,2019,2000,KL,1,8843.341398,18405,3744.361075
25.432,17.931,0.001,0.0189,0.0176,1.068,73.1,27.987,67.712,0.305,3.9,20.7,,4/1/2019,4/1/2019 21:00,4,1,2019,2100,KL,1,8843.341398,18405,3744.361075
30.465,20.382,0.0012,0.0237,0.0112,1.118,73.868,27.469,37.659,0.232,3.9,20.7,,4/1/2019,4/1/2019 22:00,4,1,2019,2200,KL,1,8843.341398,18405,3744.361075
35.325,28.85,0.0011,0.0256,0.0058,1.438,75.428,26.786,141.009,0.214,3.9,20.7,,4/1/2019,4/1/2019 23:00,4,1,2019,2300,KL,1,8843.341398,18405,3744.361075
22.737,17.533,0.0013,0.0237,0.0035,1.272,79.306,25.968,57.83,0.554,4.3,18.36,,5/1/2019,5/1/2019 0:00,5,1,2019,0000,KL,1,8843.341398,18405,3744.361075
26.572,20.977,0.0012,0.0243,0.0004,1.06,80.6,25.05,72.512,1.148,4.3,18.36,,5/1/2019,5/1/2019 1:00,5,1,2019,0100,KL,1,8843.341398,18405,3744.361075
25.144,20.336,0.0012,0.0219,0.0007,0.86,82.1,24.341,65.646,1.217,4.3,18.36,,5/1/2019,5/1/2019 2:00,5,1,2019,0200,KL,1,8843.341398,18405,3744.361075
20.709,16.943,0.0012,0.0204,0.0004,1,83.267,24.012,82.928,0.804,4.3,18.36,,5/1/2019,5/1/2019 3:00,5,1,2019,0300,KL,1,8843.341398,18405,3744.361075
15.963,12.288,0.0013,0.019,0.0013,0.806,83.333,23.972,65.861,1.352,4.3,18.36,,5/1/2019,5/1/2019 4:00,5,1,2019,0400,KL,1,8843.341398,18405,3744.361075
18.786,15.314,0.0009,0.0157,0.0028,0.751,83.933,23.71,65.119,1.172,4.3,18.36,,5/1/2019,5/1/2019 5:00,5,1,2019,0500,KL,1,8843.341398,18405,3744.361075
40.841,24.054,0.0019,0.0266,0.0062,1.594,69.167,28.208,119.238,0.182,4.3,18.36,,5/1/2019,5/1/2019 10:00,5,1,2019,1000,KL,1,8843.341398,18405,3744.361075
44.678,24.845,0.0019,0.0285,0.0161,1.153,56.533,31.669,160.869,0.494,4.3,18.36,,5/1/2019,5/1/2019 11:00,5,1,2019,1100,KL,1,8843.341398,18405,3744.361075
23.461,14.422,0.0018,0.019,0.0374,0.891,49.084,33.147,156.915,0.332,4.3,18.36,,5/1/2019,5/1/2019 12:00,5,1,2019,1200,KL,1,8843.341398,18405,3744.361075
24.325,15.07,0.0019,0.0158,0.0514,0.912,46.858,34.121,80.188,0.457,4.3,18.36,,5/1/2019,5/1/2019 13:00,5,1,2019,1300,KL,1,8843.341398,18405,3744.361075
39.005,18.806,0.0017,0.0146,0.0604,0.835,42.983,34.487,140.089,0.558,4.3,18.36,,5/1/2019,5/1/2019 14:00,5,1,2019,1400,KL,1,8843.341398,18405,3744.361075
26.899,16.361,0.0016,0.0219,0.0699,0.988,47.067,33.953,68.377,0.118,4.3,18.36,,5/1/2019,5/1/2019 15:00,5,1,2019,1500,KL,1,8843.341398,18405,3744.361075
34.562,21.17,0.0015,0.0239,0.0591,1.001,50.233,34.063,252.667,0.164,4.3,18.36,,5/1/2019,5/1/2019 16:00,5,1,2019,1600,KL,1,8843.341398,18405,3744.361075
33.026,19.85,0.0013,0.0195,0.049,0.872,55.362,33.132,267.987,0.626,4.3,18.36,,5/1/2019,5/1/2019 17:00,5,1,2019,1700,KL,1,8843.341398,18405,3744.361075
33.569,22.58,0.0013,0.023,0.0438,1.073,61.349,32.157,216.06,0.253,4.3,18.36,,5/1/2019,5/1/2019 18:00,5,1,2019,1800,KL,1,8843.341398,18405,3744.361075
37.042,23.605,0.0015,0.0288,0.0361,1.405,60.234,32.602,79.198,0.155,4.3,18.36,,5/1/2019,5/1/2019 19:00,5,1,2019,1900,KL,1,8843.341398,18405,3744.361075
64.438,52.284,0.0013,0.0376,0.0264,1.594,74.817,29.29,101.038,0.867,4.3,18.36,,5/1/2019,5/1/2019 20:00,5,1,2019,2000,KL,1,8843.341398,18405,3744.361075
64.774,54.327,0.0013,0.0445,0.0126,1.923,79.367,28.535,103.101,0.728,4.3,18.36,,5/1/2019,5/1/2019 21:00,5,1,2019,2100,KL,1,8843.341398,18405,3744.361075
55.02,45.128,0.0013,0.035,0.0153,1.608,77.844,28.329,73.46,0.966,4.3,18.36,,5/1/2019,5/1/2019 22:00,5,1,2019,2200,KL,1,8843.341398,18405,3744.361075
37.514,29.153,0.0013,0.0323,0.0064,1.31,80.454,27.857,73.632,1.043,4.3,18.36,,5/1/2019,5/1/2019 23:00,5,1,2019,2300,KL,1,8843.341398,18405,3744.361075
26.115,20.528,0.0012,0.0201,0.0084,1.016,78.2,27.849,69.109,1.239,6.4,16.94,,6/1/2019,6/1/2019 0:00,6,1,2019,0000,KL,1,8843.341398,18405,3744.361075
24.879,19.881,0.0013,0.0207,0.0053,1.059,78.467,27.62,77.1,1.039,6.4,16.94,,6/1/2019,6/1/2019 1:00,6,1,2019,0100,KL,1,8843.341398,18405,3744.361075
27.003,22.616,0.0015,0.0192,0.0048,1.098,79.784,27.194,77.901,0.983,6.4,16.94,,6/1/2019,6/1/2019 2:00,6,1,2019,0200,KL,1,8843.341398,18405,3744.361075
37.911,31.883,0.0015,0.0216,0.001,1.52,83.534,26.515,75.637,0.467,6.4,16.94,,6/1/2019,6/1/2019 3:00,6,1,2019,0300,KL,1,8843.341398,18405,3744.361075
33.205,28.652,0.0018,0.021,0.0003,1.436,84.667,26.163,62.81,0.451,6.4,16.94,,6/1/2019,6/1/2019 4:00,6,1,2019,0400,KL,1,8843.341398,18405,3744.361075
25.568,21.91,0.0014,0.0084,0.0075,0.854,84.826,25.791,67.297,0.318,6.4,16.94,,6/1/2019,6/1/2019 5:00,6,1,2019,0500,KL,1,8843.341398,18405,3744.361075
20.212,15.444,0.0018,0.0095,0.0179,0.757,66.333,30.472,88.928,1.069,6.4,16.94,,6/1/2019,6/1/2019 10:00,6,1,2019,1000,KL,1,8843.341398,18405,3744.361075
28.753,22.634,0.0018,0.0115,0.0295,0.844,62.4,31.583,109.969,1.051,6.4,16.94,,6/1/2019,6/1/2019 11:00,6,1,2019,1100,KL,1,8843.341398,18405,3744.361075
19.666,14.897,0.0016,0.0054,0.0256,0.635,57.959,32.547,65.712,1.52,6.4,16.94,,6/1/2019,6/1/2019 12:00,6,1,2019,1200,KL,1,8843.341398,18405,3744.361075
12.776,8.933,0.0016,0.0041,0.0203,0.556,55.62,32.826,65.639,2.012,6.4,16.94,,6/1/2019,6/1/2019 13:00,6,1,2019,1300,KL,1,8843.341398,18405,3744.361075
8.578,6.063,0.0013,0.0043,0.0168,0.578,53.967,33.075,60.273,2.789,6.4,16.94,,6/1/2019,6/1/2019 14:00,6,1,2019,1400,KL,1,8843.341398,18405,3744.361075
9.647,6.757,0.0014,0.0042,0.0185,0.551,50.867,33.877,59.313,2.128,6.4,16.94,,6/1/2019,6/1/2019 15:00,6,1,2019,1500,KL,1,8843.341398,18405,3744.361075
13.008,9.6,0.0013,0.0046,0.0201,0.581,49.134,34.885,70.89,1.262,6.4,16.94,,6/1/2019,6/1/2019 16:00,6,1,2019,1600,KL,1,8843.341398,18405,3744.361075
11.376,8.004,0.0012,0.0045,0.0205,0.604,50.321,34.245,69.811,1.188,6.4,16.94,,6/1/2019,6/1/2019 17:00,6,1,2019,1700,KL,1,8843.341398,18405,3744.361075
26.775,21.703,0.0011,0.0116,0.0339,0.909,58.967,32.888,58.22,0.891,6.4,16.94,,6/1/2019,6/1/2019 18:00,6,1,2019,1800,KL,1,8843.341398,18405,3744.361075
42.209,34.512,0.0012,0.0229,0.0403,1.22,70.643,30.852,180.6,0.19,6.4,16.94,,6/1/2019,6/1/2019 19:00,6,1,2019,1900,KL,1,8843.341398,18405,3744.361075
24.981,20.709,0.0011,0.0144,0.025,0.906,69.25,30.037,69.995,1.546,6.4,16.94,,6/1/2019,6/1/2019 20:00,6,1,2019,2000,KL,1,8843.341398,18405,3744.361075
8.994,6.83,0.0011,0.0074,0.0142,0.638,69.245,29.132,58.574,2.232,6.4,16.94,,6/1/2019,6/1/2019 21:00,6,1,2019,2100,KL,1,8843.341398,18405,3744.361075
3.282,0.446,0.0008,0.0085,0.0128,0.66,71.4,28.63,59.294,1.604,6.4,16.94,,6/1/2019,6/1/2019 22:00,6,1,2019,2200,KL,1,8843.341398,18405,3744.361075
7.007,4.088,0.0008,0.0045,0.016,0.551,70.833,28.695,64.528,2.181,6.4,16.94,,6/1/2019,6/1/2019 23:00,6,1,2019,2300,KL,1,8843.341398,18405,3744.361075
10.053,6.822,0.0009,0.0029,0.017,0.498,70.133,28.527,71.369,2.407,5.3,22.07,,7/1/2019,7/1/2019 0:00,7,1,2019,0000,KL,1,8843.341398,18405,3744.361075
11.543,7.899,0.0008,0.0053,0.0148,0.53,71.267,28.187,64.591,1.508,5.3,22.07,,7/1/2019,7/1/2019 1:00,7,1,2019,0100,KL,1,8843.341398,18405,3744.361075
10.88,7.877,0.0007,0.0058,0.0121,0.588,73.225,27.478,76.759,1.065,5.3,22.07,,7/1/2019,7/1/2019 3:00,7,1,2019,0300,KL,1,8843.341398,18405,3744.361075
14.934,10.851,0.0008,0.0128,0.0052,0.671,78.984,26.69,59.8,0.875,5.3,22.07,,7/1/2019,7/1/2019 4:00,7,1,2019,0400,KL,1,8843.341398,18405,3744.361075
17.517,11.007,0.0014,0.0123,0.0105,0.819,63.167,30.002,64.452,2.268,5.3,22.07,,7/1/2019,7/1/2019 10:00,7,1,2019,1000,KL,1,8843.341398,18405,3744.361075
14.287,9.52,0.0011,0.0051,0.0119,0.529,58.65,31.048,66.259,2.804,5.3,22.07,,7/1/2019,7/1/2019 11:00,7,1,2019,1100,KL,1,8843.341398,18405,3744.361075
9.517,4.462,0.0011,0.0049,0.0122,0.511,56.233,31.829,65.633,2.845,5.3,22.07,,7/1/2019,7/1/2019 12:00,7,1,2019,1200,KL,1,8843.341398,18405,3744.361075
9.252,4.389,0.0011,0.0054,0.0131,0.533,54.467,32.507,69.76,2.882,5.3,22.07,,7/1/2019,7/1/2019 13:00,7,1,2019,1300,KL,1,8843.341398,18405,3744.361075
8.784,5.228,0.0009,0.0066,0.0125,0.587,54.083,32.737,64.407,2.926,5.3,22.07,,7/1/2019,7/1/2019 14:00,7,1,2019,1400,KL,1,8843.341398,18405,3744.361075
10.184,5.309,0.001,0.0057,0.0124,0.524,53.383,33.052,63.159,3.535,5.3,22.07,,7/1/2019,7/1/2019 15:00,7,1,2019,1500,KL,1,8843.341398,18405,3744.361075
10.485,5.884,0.0009,0.0053,0.0123,0.514,54.367,32.868,60.126,3.347,5.3,22.07,,7/1/2019,7/1/2019 16:00,7,1,2019,1600,KL,1,8843.341398,18405,3744.361075
10.234,5.293,0.0008,0.0049,0.0133,0.522,54.95,32.615,67.513,2.981,5.3,22.07,,7/1/2019,7/1/2019 17:00,7,1,2019,1700,KL,1,8843.341398,18405,3744.361075
8.463,4.389,0.0007,0.0062,0.0142,0.571,57.858,31.488,58.899,3.359,5.3,22.07,,7/1/2019,7/1/2019 18:00,7,1,2019,1800,KL,1,8843.341398,18405,3744.361075
18.216,12.765,0.0008,0.007,0.0153,0.659,61.784,30.925,65.529,2.595,5.3,22.07,,7/1/2019,7/1/2019 19:00,7,1,2019,1900,KL,1,8843.341398,18405,3744.361075
12.674,8.344,0.0007,0.0055,0.0144,0.608,65.617,30.144,73.345,3.074,5.3,22.07,,7/1/2019,7/1/2019 20:00,7,1,2019,2000,KL,1,8843.341398,18405,3744.361075
11.093,7.584,0.0006,0.0064,0.0135,0.597,67.636,29.643,58.487,2.541,5.3,22.07,,7/1/2019,7/1/2019 21:00,7,1,2019,2100,KL,1,8843.341398,18405,3744.361075
14.407,10.514,0.0007,0.0094,0.0115,0.669,69.9,29.21,64.7,1.966,5.3,22.07,,7/1/2019,7/1/2019 22:00,7,1,2019,2200,KL,1,8843.341398,18405,3744.361075
14.184,9.882,0.0007,0.0146,0.0058,0.78,72.15,28.717,58.343,1.743,5.3,22.07,,7/1/2019,7/1/2019 23:00,7,1,2019,2300,KL,1,8843.341398,18405,3744.361075
24.158,14.149,0.0007,0.0163,0.0026,0.885,76.522,27.629,61.162,0.463,4.9,15.41,,8/1/2019,8/1/2019 0:00,8,1,2019,0000,KL,1,8843.341398,18405,3744.361075
